lake_id,lake_name,lake_county,nearest_town,lake_area,littoral_area,lake_depth,mean_depth,water_access_sites,lake_longitude,lake_latitude
30000900,Typo,Isanti,Stacy,298.16,298.16,6.0,0.0,['was00277'],-93.085932,45.41426
02004400,Unnamed,Anoka,,0.0,0.0,0.0,0.0,[],0.0,0.0
02007900,Unnamed,Anoka,Hilltop,0.0,0.0,0.0,0.0,[],0.0,0.0
02068600,Unnamed,Anoka,Hilltop,0.0,0.0,0.0,0.0,[],0.0,0.0
02011402,Unnamed (south portion),Anoka,Ramsey (Anoka),0.0,0.0,0.0,0.0,[],0.0,0.0
02001000,Wards,Anoka,Lino Lakes,0.0,0.0,0.0,0.0,[],-93.08177,45.153037
02007502,West Moore,Anoka,Fridley,67.81,67.81,5.0,0.0,['was02924'],-93.247713,45.076136
62004300,Wilkinson,Ramsey,North Oaks,0.0,0.0,0.0,0.0,[],-93.064821,45.118181
03036600,Abbey,Becker,Shoreham,0.0,0.0,0.0,0.0,[],-95.827062,46.759239
03025800,Acorn,Becker,Frazee,153.72,51.0,55.0,19.8,['was01500'],-95.754902,46.74732
03026600,Albertson,Becker,Frazee,0.0,0.0,0.0,0.0,[],-95.690367,46.718898
14000200,Anderson,Clay,Dale,0.0,0.0,0.0,0.0,[],-96.175524,46.882631
03049600,Arrow,Becker,Cormorant,0.0,0.0,0.0,0.0,[],-96.036544,46.760764
03052100,Audubon,Becker,Audubon,0.0,0.0,0.0,0.0,[],-95.987012,46.85815
03066000,Axberg,Becker,Dale,0.0,0.0,0.0,0.0,[],-96.176722,46.844319
03008500,Bad Medicine,Becker,Ponsford,803.03,288.0,84.0,0.0,['was02524'],-95.397525,47.124067
03029200,Balsam,Becker,Richwood,0.0,0.0,0.0,0.0,[],-95.68829,46.959228
03008800,Bass,Becker,Ponsford,204.16,115.0,28.0,0.0,['was01481'],-95.368421,47.115378
03012700,Bass,Becker,Snellman,129.81,82.0,48.0,0.0,['was01491'],-95.419704,46.905199
03033200,Bass,Becker,White Earth,126.13,73.0,50.0,0.0,['was01482'],-95.749501,47.10258
03009200,Basswood,Becker,Goldenrod,0.0,0.0,0.0,0.0,[],-95.3365,47.09338
03058500,Bergerson,Becker,Cormorant,0.0,0.0,0.0,0.0,[],-96.087167,46.795936
03063800,Bijou,Becker,Lake Park,225.12,120.0,27.0,0.0,['was02906'],-96.146289,46.821815
03009600,Big Basswood,Becker,Goldenrod,0.0,0.0,0.0,0.0,['was01483'],-95.339122,47.075091
03057600,Big Cormorant,Becker,Audubon,3657.14,812.0,75.0,0.0,"['was01498', 'was01499']",-96.060643,46.765558
03010300,Big Rush,Becker,Pine Point,0.0,0.0,0.0,0.0,['was01487'],-95.426475,47.00573
03030400,Big Sugar Bush,Becker,Richwood,521.51,297.0,42.0,0.0,['was02526'],-95.78451,47.044113
03035200,Birch,Becker,White Earth,0.0,0.0,0.0,0.0,[],-95.811089,47.065173
03019700,Blackbird,Becker,Rochert,0.0,0.0,0.0,0.0,['was02528'],-95.613772,46.942604
03000700,Blueberry,Becker,Osage,87.67,34.0,47.0,15.0,['was02531'],-95.217232,46.837185
15000400,Bogus,Clearwater,Goldenrod,0.0,0.0,0.0,0.0,[],-95.23556,47.156458
03003000,Boot,Becker,Two Inlets,385.1,81.0,109.0,0.0,['was02525'],-95.267733,47.073108
03006800,Bottomless,Becker,,0.0,0.0,0.0,0.0,[],0.0,0.0
03057900,Boyer,Becker,Lake Park,437.64,204.0,26.0,12.5,['was01102'],-96.048668,46.870123
03006100,Branch,Becker,Wolf Lake,0.0,0.0,0.0,0.0,[],-95.323507,46.835052
29031000,Brush,Hubbard,Park Rapids,79.64,77.97,17.0,8.0,[],-95.15727,46.866534
03047300,Buck,Becker,Bucks Mill,85.87,85.87,15.0,8.0,[],-95.919368,46.719579
03035000,Buffalo,Becker,Richwood,417.57,192.0,38.0,0.0,['was01488'],-95.792169,46.969995
03021200,Bush,Becker,Elbow Lake Village,0.0,0.0,0.0,0.0,[],-95.56734,47.032634
03041900,Campbell,Becker,Westbury,0.0,0.0,0.0,0.0,[],-95.849776,46.926304
03051600,Canary,Becker,Lake Park,70.63,40.0,25.0,5.0,[],-96.038202,46.861253
03020900,Carman,Becker,Elbow Lake Village,0.0,0.0,0.0,0.0,['was02527'],-95.626402,47.036332
03043900,Carrott,Becker,Richwood,0.0,0.0,0.0,0.0,[],-95.829824,46.992068
29031200,Cedar,Hubbard,Park Rapids,103.33,52.0,26.0,14.0,['was01485'],-95.170516,47.067843
03019600,Chippewa,Becker,Rochert,0.0,0.0,0.0,0.0,[],0.0,0.0
03037300,Cottage,Becker,Shoreham,0.0,0.0,0.0,0.0,[],-95.87179,46.746852
03028600,Cotton,Becker,Rochert,1763.16,781.0,28.0,0.0,['was01492'],-95.697759,46.882449
03036300,Curfman,Becker,Shoreham,120.91,85.0,24.0,0.0,[],-95.853614,46.778749
03057700,Dahlberg,Becker,Audubon,0.0,0.0,0.0,0.0,[],-96.050215,46.805848
03047400,Dart,Becker,Shoreham,0.0,0.0,0.0,0.0,[],-95.925599,46.790829
03016000,Dead,Becker,Evergreen,269.82,249.0,19.0,0.0,[],-95.554727,46.718545
03038100,Detroit,Becker,Detroit Lakes,3067.13,1895.0,89.0,14.8,"['was01495', 'was01496', 'was01497', 'was02993']",-95.834373,46.788434
03004400,Dinner,Becker,Park Rapids,59.2,24.0,32.0,17.0,['was01484'],-95.185592,47.082339
03012400,Dumbbell,Becker,Snellman,0.0,0.0,0.0,0.0,[],-95.446237,46.926185
03031800,Eagen,Becker,Richwood,0.0,0.0,0.0,0.0,[],-95.769789,46.985341
03026500,Eagle,Becker,Frazee,319.83,141.0,29.0,0.0,['was01501'],-95.750196,46.728198
03064800,East LaBelle,Becker,Lake Park,185.82,77.4,19.0,0.0,['was02384'],-96.074602,46.894723
03015900,Elbow,Becker,Waubun,994.71,200.0,76.0,0.0,['was02928'],-95.542845,47.124629
03025100,Elbow,Becker,Frazee,0.0,0.0,0.0,0.0,[],-95.720244,46.792182
03048400,Ellison,Becker,Audubon,0.0,0.0,0.0,0.0,[],-96.022022,46.774795
03050300,Eunice,Becker,Audubon,378.45,187.0,30.0,0.0,['was02347'],-95.968773,46.738889
03042900,Fairbank's,Becker,Richwood,0.0,0.0,0.0,0.0,[],-95.834407,47.034148
03058600,Fig,Becker,Cormorant,0.0,0.0,0.0,0.0,[],-96.112519,46.800723
56024700,Fischer,Otter Tail,Frazee,65.56,22.0,33.0,0.0,[],-95.674653,46.71567
03031400,Fish,Becker,Richwood,0.0,0.0,0.0,0.0,[],-95.710781,47.005227
03041700,Fish,Becker,Westbury,0.0,0.0,0.0,0.0,[],-95.871441,46.924045
03024200,Flat,Becker,Richwood,0.0,0.0,0.0,0.0,[],-95.654779,46.978647
03038700,Floyd,Becker,Detroit Lakes,1177.85,861.0,34.0,0.0,['was02530'],-95.856174,46.871849
03035800,Fox,Becker,Detroit Lakes,143.34,86.0,24.0,0.0,[],-95.908271,46.780774
03041400,Gandrud,Becker,Westbury,0.0,0.0,0.0,0.0,[],-95.893212,46.929402
03010000,Gardner,Becker,Goldenrod,0.0,0.0,0.0,0.0,[],-95.340563,47.154028
03045400,Gay Bow,Becker,White Earth,0.0,0.0,0.0,0.0,[],-95.812391,47.108653
03063500,Gourd,Becker,LaBelle,0.0,0.0,0.0,0.0,[],-96.074343,46.825074
56036800,Graham,Otter Tail,Frazee,216.8,126.0,34.0,0.0,[],-95.727721,46.711942
03013400,Green Water,Becker,Pine Point,73.57,16.0,57.0,0.0,[],-95.494639,46.983994
03017700,Hanson,Becker,Rochert,35.03,16.8,29.0,0.0,['was01493'],-95.66015,46.88435
03019500,Height of Land,Becker,Detroit Lakes,3794.79,3190.0,21.0,7.6,"['was01489', 'was01490', 'was02529']",-95.606637,46.892166
03003200,Hernando DeSoto,Becker,Goldenrod,171.18,104.0,22.0,0.0,[],-95.224181,47.145678
03028300,Howe,Becker,Rochert,0.0,0.0,0.0,0.0,['was01494'],-95.722123,46.82293
03024000,Hubbel Pond,Becker,Rochert,0.0,0.0,0.0,0.0,[],-95.666314,46.868822
03016600,Hungry,Becker,Frazee,243.98,180.0,60.0,0.0,['was02533'],-95.631438,46.790576
03002900,Hungry Man,Becker,Two Inlets,143.6,87.0,21.0,0.0,['was01486'],-95.183551,47.064367
03015600,Ice Cracking,Becker,Ponsford,345.32,80.0,73.0,0.0,[],-95.539149,47.009671
03058200,Ida,Becker,Lake Park,631.81,435.0,20.0,0.0,['was00757'],-96.098733,46.728918
03015300,Island,Becker,Snellman,1179.48,457.0,38.0,0.0,['was00745'],-95.532889,46.930324
03035100,Island,Becker,Richwood,0.0,0.0,0.0,0.0,[],-95.800734,47.001643
03033900,Jack Haw,Becker,White Earth,0.0,0.0,0.0,0.0,[],-95.709918,47.099922
03013600,Juggler,Becker,Ponsford,428.5,149.0,78.0,0.0,['was00741'],-95.459457,47.129794
03004200,Kane,Becker,Park Rapids,31.96,16.0,52.0,0.0,['was00744'],-95.184543,47.099043
03038900,Kennedy,Becker,Westbury,0.0,0.0,0.0,0.0,[],-95.885959,46.877279
03009000,Kneebone,Becker,Goldenrod,0.0,0.0,0.0,0.0,[],-95.377157,47.101393
03000400,Knutson,Becker,Osage,0.0,0.0,0.0,0.0,['was00750'],-95.189925,46.857507
03057500,Leif,Becker,Audubon,520.6,316.0,26.0,13.0,['was00753'],-96.041517,46.797912
03064600,Lime,Becker,Lake Park,0.0,0.0,0.0,0.0,[],-96.145022,46.889008
03007000,Linbom,Becker,Snellman,0.0,0.0,0.0,0.0,[],-95.397362,46.913799
03037600,Lind,Becker,Shoreham,0.0,0.0,0.0,0.0,[],-95.870015,46.741418
03033700,Little Bass,Becker,White Earth,0.0,0.0,0.0,0.0,['was00742'],-95.740689,47.097021
03023400,Little Bemidji,Becker,Ponsford,292.88,59.0,58.0,0.0,['was00743'],-95.569514,47.093881
03061200,Little Boyer,Becker,LaBelle,0.0,0.0,0.0,0.0,[],-96.058086,46.883013
03050600,Little Cormorant,Becker,Audubon,1067.24,619.0,34.0,17.0,['was02386'],-96.014274,46.809908
03038600,Little Floyd,Becker,Detroit Lakes,215.39,95.0,34.0,0.0,['was00748'],-95.83342,46.87478
29031300,Little Mantrap,Hubbard,Park Rapids,380.95,197.0,54.0,14.0,['was02393'],-95.163799,47.11517
03031300,Little Sugar Bush,Becker,Richwood,220.53,99.0,29.0,0.0,['was02383'],-95.774989,47.003173
03018900,Little Toad,Becker,Frazee,406.33,107.0,65.0,23.6,"['was03034', 'was03005']",-95.564835,46.837112
03038300,Long,Becker,Detroit Lakes,414.52,152.0,61.0,0.0,['was00751'],-95.8981,46.81746
03065800,Long,Becker,Rollag,0.0,0.0,0.0,0.0,[],-96.174245,46.772778
03021000,Lower Egg,Becker,Elbow Lake Village,0.0,0.0,0.0,0.0,['was02967'],-95.601144,47.033603
03015800,Many Point,Becker,Ponsford,1700.91,565.0,92.0,0.0,['was03036'],-95.53862,47.077478
03052600,Marshall,Becker,Audubon,190.5,105.0,21.0,0.0,['was02385'],-96.035165,46.839977
03024300,Mary Yellowhead,Becker,Richwood,0.0,0.0,0.0,0.0,['was02929'],-95.682711,47.017098
03050000,Maud,Becker,Audubon,517.01,300.0,32.0,0.0,['was00755'],-95.983177,46.749316
03037100,Meadow,Becker,Detroit Lakes,70.72,30.0,72.0,21.0,['was00756'],-95.871446,46.753282
03047500,Melissa,Becker,Detroit Lakes,1850.17,934.0,37.0,0.0,['was02388'],-95.899395,46.743356
03060200,Middle Cormorant,Becker,Lake Park,373.19,144.0,40.0,0.0,['was03006'],-96.106927,46.757208
03037700,Mill,Becker,Detroit Lakes,154.5,154.5,10.0,0.0,[],-95.902024,46.725142
03053100,Minnetonka,Becker,Audubon,0.0,0.0,0.0,0.0,[],-95.97974,46.816063
03047100,Mission,Becker,White Earth,0.0,0.0,0.0,0.0,[],-95.833443,47.072753
03029400,Momb,Becker,Rochert,0.0,0.0,0.0,0.0,[],-95.722013,46.920883
03035700,Munson,Becker,Detroit Lakes,134.45,48.0,26.0,0.0,['was02387'],-95.896231,46.791963
03015200,Moore,Becker,Elbow Lake Village,0.0,0.0,0.0,0.0,[],-95.513675,47.150469
03004900,Morrison,Becker,Goldenrod,86.38,27.0,30.0,0.0,[],-95.232611,47.152646
03002300,Mud,Becker,Two Inlets,0.0,0.0,0.0,0.0,[],-95.193439,47.008412
03012000,Mud,Becker,Ponsford,0.0,0.0,0.0,0.0,[],-95.502383,46.947891
03031600,Mud,Becker,Richwood,0.0,0.0,0.0,0.0,[],-95.724588,46.994638
03040200,Mud,Becker,Detroit Lakes,0.0,0.0,0.0,0.0,[],-95.843097,46.836018
56022900,Murphy,Otter Tail,Frazee,316.86,163.0,30.0,0.0,['was01462'],-95.656126,46.711033
03036000,Muskrat,Becker,Detroit Lakes,69.0,64.0,18.0,0.0,[],-95.877157,46.782361
03059500,Nelson,Becker,Cormorant,0.0,0.0,0.0,0.0,[],-96.108668,46.772311
03033400,Net,Becker,White Earth,230.46,134.0,47.0,0.0,['was02381'],-95.780026,47.104464
03052400,North Barnes,Becker,Audubon,0.0,0.0,0.0,0.0,[],-96.020927,46.856405
03018000,North Twin,Becker,Rochert,0.0,0.0,0.0,0.0,[],-95.563669,46.867688
03037200,Nottage,Becker,Shoreham,0.0,0.0,0.0,0.0,[],-95.854906,46.7498
03042800,O-Me-Mee,Becker,Callaway,0.0,0.0,0.0,0.0,[],-95.862498,47.03262
03045300,Onion,Becker,White Earth,0.0,0.0,0.0,0.0,[],-95.830221,47.111006
03048600,Pearl,Becker,Detroit Lakes,279.6,168.2,54.0,0.0,['was00754'],-95.940196,46.777305
03006300,Peninsula,Becker,Wolf Lake,0.0,0.0,0.0,0.0,[],-95.326118,46.828567
03027300,Perch,Becker,Detroit Lakes,47.65,16.0,38.0,0.0,['was00749'],-95.708167,46.848647
03028700,Pickerel,Becker,Detroit Lakes,360.63,123.0,74.0,0.0,['was00747'],-95.72834,46.875936
03005800,Pickerel,Becker,Snellman,97.46,63.0,32.0,9.0,['was03097'],-95.39551,46.869553
15010800,Pickerel,Clearwater,Lake Itasca,143.43,53.0,60.0,17.0,['was00740'],-95.45904,47.153692
03013900,Pike,Becker,Elbow Lake Village,123.68,24.0,50.0,0.0,[],-95.526708,47.12445
03020000,Pine,Becker,Rochert,0.0,0.0,0.0,0.0,['was00746'],-95.647328,46.915901
03020100,Rice,Becker,Rochert,0.0,0.0,0.0,0.0,"['was00161', 'was02031']",-95.583164,46.925372
03029100,Rice,Becker,Richwood,231.43,131.0,23.0,0.0,[],-95.761771,46.951341
03039400,Rice,Becker,Detroit Lakes,0.0,0.0,0.0,0.0,[],-95.81711,46.852138
03029300,Rock,Becker,Detroit Lakes,1195.51,1001.0,18.0,0.0,['was00160'],-95.753157,46.926844
03058700,Rossman,Becker,Lake Park,272.68,232.0,20.0,8.0,[],-96.114236,46.788674
03015500,Round,Becker,Ponsford,1094.18,473.0,69.0,0.0,['was00402'],-95.541341,47.037537
03064000,Round,Becker,Lake Park,0.0,0.0,0.0,0.0,[],-96.127856,46.815812
03035900,Sallie,Becker,Detroit Lakes,1279.78,577.0,50.0,17.0,['was00166'],-95.89629,46.771795
03061800,Sand,Becker,Lake Park,0.0,0.0,0.0,0.0,[],-96.151729,46.868531
03065900,Sand,Becker,Lake Park,200.09,104.0,28.0,0.0,['was00812'],-96.174099,46.8646
03042000,Sands,Becker,Westbury,0.0,0.0,0.0,0.0,[],-95.848298,46.909632
03035500,Sauer,Becker,Detroit Lakes,192.68,84.0,39.0,0.0,['was02034'],-95.882007,46.717378
03055000,Seabold,Becker,LaBelle,0.0,0.0,0.0,0.0,[],-96.01493,46.909176
03036500,Senical,Becker,Detroit Lakes,0.0,0.0,0.0,0.0,[],-95.802023,46.759512
03010200,Shell,Becker,Snellman,3147.32,3070.0,16.0,0.0,['was02029'],-95.448416,46.944965
03000500,Shipman,Becker,Osage,60.89,16.0,55.0,0.0,['was02032'],-95.216217,46.854071
03063900,Shoe,Becker,Lake Park,0.0,0.0,0.0,0.0,[],-96.168376,46.821649
03010800,Sieverson,Becker,Snellman,82.18,34.0,35.0,0.0,['was00163'],-95.527437,46.881074
56036900,Six,Otter Tail,Frazee,196.53,64.0,140.0,0.0,['was00837'],-95.777955,46.709585
03036800,Slough,Becker,Shoreham,0.0,0.0,0.0,0.0,[],0.0,0.0
03009700,Sockeye,Becker,Goldenrod,0.0,0.0,0.0,0.0,['was02971'],-95.364454,47.079982
03062500,Sorenson,Becker,Lake Park,0.0,0.0,0.0,0.0,[],-96.142154,46.859199
03052500,South Barnes,Becker,Audubon,0.0,0.0,0.0,0.0,[],-96.02192,46.844302
03018200,South Twin,Becker,Detroit Lakes,150.21,76.0,37.0,0.0,[],-95.550349,46.856162
03048500,Spear,Becker,Lake Eunice,0.0,0.0,0.0,0.0,[],-95.954971,46.786823
03029000,Spring,Becker,Richwood,0.0,0.0,0.0,0.0,[],-95.777581,46.946523
03038200,St. Clair,Becker,Detroit Lakes,0.0,0.0,0.0,0.0,[],-95.880911,46.803336
03043000,St. Clair,Becker,Richwood,0.0,0.0,0.0,0.0,['was02028'],-95.825863,47.023112
03063100,Stakke,Becker,Lake Park,497.0,497.0,15.0,8.0,[],-96.109055,46.828233
03064700,Stinking,Becker,Dale,0.0,0.0,0.0,0.0,[],-96.152205,46.918171
03001000,Straight,Becker,Osage,471.44,178.0,63.0,15.0,['was00104'],-95.267505,46.943044
03032300,Strawberry,Becker,White Earth,1497.75,563.0,40.0,0.0,['was02027'],-95.699623,47.070788
03061900,Talac,Becker,Lake Park,0.0,0.0,0.0,0.0,[],-96.155861,46.861769
03024100,Tamarack,Becker,,0.0,0.0,0.0,0.0,"['was00158', 'was00159', 'was02030']",0.0,0.0
14000400,Tilde,Clay,Hitterdal,248.48,248.48,13.0,9.0,['was00403'],-96.195304,47.011045
03010700,Toad,Becker,Osage,1714.62,561.0,29.0,21.0,['was00162'],-95.491663,46.865524
03026400,Town,Becker,Frazee,125.12,125.12,15.0,0.0,['was00167'],-95.723522,46.73003
44000300,Tulaby,Mahnomen,Waubun,832.07,281.0,43.0,0.0,['was00177'],-95.606238,47.150669
03065700,Turtle,Becker,Lake Park,196.39,70.0,73.0,0.0,['was02033'],-96.172635,46.782306
03001700,Two Inlets,Becker,Two Inlets,577.98,169.0,60.0,23.0,['was00404'],-95.198614,47.028386
03006400,Unnamed,Becker,,0.0,0.0,0.0,0.0,[],0.0,0.0
03007300,Unnamed,Becker,Two Inlets,0.0,0.0,0.0,0.0,[],0.0,0.0
03007400,Unnamed,Becker,Two Inlets,0.0,0.0,0.0,0.0,[],0.0,0.0
03007500,Unnamed,Becker,Park Rapids,0.0,0.0,0.0,0.0,[],0.0,0.0
03008600,Unnamed,Becker,Goldenrod,0.0,0.0,0.0,0.0,[],0.0,0.0
03037800,Unnamed,Becker,Bucks Mill,0.0,0.0,0.0,0.0,[],0.0,0.0
03037900,Unnamed,Becker,Bucks Mill,0.0,0.0,0.0,0.0,[],0.0,0.0
03040100,Unnamed,Becker,Detroit Lakes,0.0,0.0,0.0,0.0,[],0.0,0.0
03043600,Unnamed,Becker,Richwood,0.0,0.0,0.0,0.0,[],0.0,0.0
03059600,Unnamed,Becker,Cormorant,0.0,0.0,0.0,0.0,[],0.0,0.0
03060300,Unnamed,Becker,Cormorant,0.0,0.0,0.0,0.0,[],0.0,0.0
03064900,Unnamed,Becker,Lake Park,0.0,0.0,0.0,0.0,[],0.0,0.0
03065500,Unnamed,Becker,Flom,0.0,0.0,0.0,0.0,[],0.0,0.0
03065600,Unnamed,Becker,Flom,0.0,0.0,0.0,0.0,[],0.0,0.0
03058800,Upper Cormorant,Becker,Lake Park,974.01,471.0,29.0,0.0,['was00165'],-96.129524,46.782435
03020600,Upper Egg,Becker,Elbow Lake Village,0.0,0.0,0.0,0.0,['was02968'],-95.605899,47.04743
03046200,Uran,Becker,Ogema,0.0,0.0,0.0,0.0,[],-95.92015,47.110107
03021300,Waboose,Becker,Ponsford,231.78,231.78,14.0,0.0,['was00405'],-95.583463,47.027452
03008200,Wahbegon,Becker,Pine Point,0.0,0.0,0.0,0.0,[],-95.379394,47.071816
03058100,Warling,Becker,LaBelle,0.0,0.0,0.0,0.0,[],-96.050996,46.893829
03064500,West LaBelle,Becker,Lake Park,0.0,0.0,0.0,0.0,[],-96.090414,46.894629
03039000,Wheeler,Becker,Richards,0.0,0.0,0.0,0.0,[],-95.907231,46.873318
03032800,White Earth,Becker,White Earth,1988.91,599.0,120.0,0.0,['was00401'],-95.753411,47.128886
03021600,Winter,Becker,Richwood,116.72,0.0,0.0,0.0,['was00406'],-95.645732,47.02466
03010100,Wolf,Becker,Wolf Lake,1459.84,1445.0,16.0,0.0,['was00164'],-95.38737,46.821659
04001900,Anderson,Beltrami,Hines,0.0,0.0,0.0,0.0,['was01519'],-94.50584,47.617652
04003800,Andrusia,Beltrami,Cass Lake,1589.74,423.0,60.0,0.0,['was01506'],-94.654067,47.456443
04016100,Des Moines,Beltrami,Werner,0.0,0.0,0.0,0.0,[],-94.892457,47.616151
04032900,Balm,Beltrami,Solway,537.37,282.0,33.0,0.0,['was02784'],-95.113628,47.789172
04006200,Bass,Beltrami,Tenstrike,79.95,22.0,59.0,20.0,[],-94.606633,47.60508
04013900,Bass,Beltrami,Puposky,0.0,0.0,0.0,0.0,[],-94.805943,47.691598
04019100,Bass,Beltrami,Nebish,0.0,0.0,0.0,0.0,[],-94.898159,47.768782
04013500,Beltrami,Beltrami,Bemidji,725.82,300.0,50.0,13.0,['was01661'],-94.813056,47.593937
04013002,Bemidji (main lake),Beltrami,Lavinia (Beltrami),6595.96,1862.0,76.0,34.0,"['was00736', 'was00514', 'was00515', 'was00518', 'was02252', 'was00520']",-94.848023,47.503437
04003300,Benjamin,Beltrami,Blackduck,33.14,14.7,128.0,0.0,['was02554'],-94.544999,47.640725
04004900,Big,Beltrami,Bemidji,3595.98,2106.0,35.0,14.1,['was02648'],-94.62279,47.507817
04013200,Big Bass,Beltrami,,0.0,0.0,0.0,0.0,['was02785'],0.0,0.0
04003100,Big Rice,Beltrami,Pennington,632.63,632.62,13.0,0.0,[],-94.548164,47.523721
04015700,Black,Beltrami,Turtle River,270.57,125.0,42.0,0.0,[],-94.818805,47.633381
04006900,Blackduck,Beltrami,Blackduck,2711.23,1374.0,28.0,0.0,"['was02521', 'was03001']",-94.617165,47.731991
04004000,Blue Sky,Beltrami,Andrusia,0.0,0.0,0.0,0.0,[],-94.608537,47.473496
04021100,Bootleg,Beltrami,Wilton (Beltrami),332.36,203.0,30.0,0.0,[],-95.007414,47.452404
04024400,Boston,Beltrami,Puposky,0.0,0.0,0.0,0.0,[],-94.939217,47.731912
04004200,Buck,Beltrami,Pennington,360.04,68.0,40.0,0.0,[],-94.559879,47.463273
04002800,Bullhead,Beltrami,Kelliher,36.35,34.72,17.0,0.0,['was02909'],-94.441941,47.948511
04000100,Burns,Beltrami,Pennington,0.0,0.0,0.0,0.0,[],-94.419682,47.485878
04029700,Buzzle,Beltrami,Pinewood,201.57,43.0,83.0,0.0,[],-95.134006,47.617889
04019600,Campbell,Beltrami,Puposky,462.62,222.0,25.0,0.0,['was01660'],-94.940677,47.624387
04005800,Carla,Beltrami,Hines,0.0,0.0,0.0,0.0,[],-94.552055,47.643458
04014100,Carr,Beltrami,Bemidji,42.36,13.0,30.0,0.0,[],-94.891886,47.440783
04005600,Carter,Beltrami,Tenstrike,30.52,18.0,69.0,0.0,[],-94.647653,47.639996
04003000,Cass,Beltrami,Cass Lake,15958.32,3119.0,120.0,0.0,"['was01858', 'was01896', 'was00095', 'was01330']",-94.561869,47.423329
04001700,Chinaman,Beltrami,Rosy,0.0,0.0,0.0,0.0,[],-94.464079,47.627267
04034300,Clearwater,Beltrami,Leonard,998.8,339.0,65.0,0.0,['was01475'],-95.186853,47.732752
04012300,Cranberry,Beltrami,Nebish,0.0,0.0,0.0,0.0,[],-94.765113,47.718084
04016500,Crane,Beltrami,Puposky,0.0,0.0,0.0,0.0,[],-94.874574,47.670152
31094400,Damon,Itasca,Rosy,0.0,0.0,0.0,0.0,['was01917'],-94.413566,47.603754
04016700,Dark,Beltrami,Nebish,0.0,0.0,0.0,0.0,[],-94.828265,47.752837
04023000,Deer,Beltrami,Bemidji,297.79,118.0,42.0,0.0,['was01659'],-95.023673,47.658004
04033100,Dellwater,Beltrami,Bemidji,198.59,163.4,29.0,8.0,['was02467'],-95.082978,47.784946
04006700,Dutchman,Beltrami,Hines,0.0,0.0,0.0,0.0,[],-94.627112,47.671385
04022900,Erick,Beltrami,Aure,0.0,0.0,0.0,0.0,['was02911'],-95.039884,47.660768
04006800,Erickson,Beltrami,,0.0,0.0,0.0,0.0,[],0.0,0.0
04006000,Fagen,Beltrami,Tenstrike,0.0,0.0,0.0,0.0,[],-94.623518,47.627894
04005100,Flora,Beltrami,Andrusia,0.0,0.0,0.0,0.0,[],-94.646295,47.533901
04016200,Fox,Beltrami,Werner,164.79,132.0,19.0,0.0,[],-94.842161,47.609331
04029900,Funkley,Beltrami,Pinewood,0.0,0.0,0.0,0.0,[],-95.077622,47.600955
04009200,Gallagher (Rhoda),Beltrami,Turtle River,0.0,0.0,0.0,0.0,[],-94.682874,47.568101
04002400,Gilstad,Beltrami,Blackduck,256.77,112.0,55.0,0.0,['was02522'],-94.530985,47.66932
04002000,Gimmer,Beltrami,Rosy,0.0,0.0,0.0,0.0,[],-94.449256,47.613974
29007100,Grace,Hubbard,Bemidji,859.82,340.0,42.0,17.0,['was01522'],-94.745376,47.408123
04021700,Grant,Beltrami,Wilton (Beltrami),213.69,85.0,92.0,0.0,['was01100'],-95.005932,47.492891
04021600,Grass,Beltrami,Wilton (Beltrami),0.0,0.0,0.0,0.0,[],-94.947574,47.496616
04006400,Gull,Beltrami,Tenstrike,138.3,97.0,20.0,0.0,[],-94.643063,47.599831
04012000,Gull,Beltrami,Tenstrike,2255.65,1869.0,23.0,10.0,['was01662'],-94.721801,47.671432
04013600,Hagali,Beltrami,Nebish,96.85,76.0,27.0,0.0,[],-94.80194,47.751492
04006600,Hanson,Beltrami,Hines,0.0,0.0,0.0,0.0,[],-94.603666,47.6686
04022400,Harley,Beltrami,Scribner,0.0,0.0,0.0,0.0,[],-95.025711,47.517739
04014000,Irving,Beltrami,Bemidji,661.31,546.0,19.0,10.0,"['was00760', 'was02346']",-94.884164,47.46028
04026500,Island,Beltrami,Island Lake,424.22,424.22,14.0,0.0,['was00522'],-95.028912,47.779837
04013800,Jackson,Beltrami,Nebish,128.4,82.0,37.0,0.0,[],-94.807238,47.706508
04016600,Julia,Beltrami,Puposky,511.26,167.0,43.0,0.0,['was03003'],-94.889449,47.668896
04000700,Kitchi,Beltrami,Pennington,1858.1,714.0,50.0,0.0,[],-94.515698,47.496738
04015400,Larson,Beltrami,Puposky,202.56,164.0,49.0,0.0,[],-94.868755,47.657232
04015300,Lindgren,Beltrami,Puposky,0.0,0.0,0.0,0.0,[],-94.81274,47.667264
04011000,Little Bass,Beltrami,Lavinia (Beltrami),362.57,288.0,22.0,0.0,[],-94.771279,47.514855
04029800,Little Buzzle,Beltrami,Pinewood,77.99,31.0,40.0,0.0,['was02377'],-95.108184,47.618974
04001600,Little Gilstad,Beltrami,Blackduck,0.0,0.0,0.0,0.0,[],-94.518067,47.668958
04013300,Little Gnat,Beltrami,Turtle River,34.45,11.0,30.0,0.0,[],-94.796777,47.584214
04000800,Little Moose,Beltrami,Pennington,0.0,0.0,0.0,0.0,[],-94.467672,47.576524
04001500,Little Rice,Beltrami,Pennington,123.08,83.0,26.0,0.0,[],-94.537061,47.5068
