Lake ID,Lake Name,Lake County,Nearest Town,Lake Coordinates,Lake Area,Littoral Area,Lake Depth,Mean Depth,Water Access Sites
31004300,Long,Itasca,Stevenson,"[-93.091982, 47.50315]",99.53,54.0,45.0,0.0,[]
31026600,Long,Itasca,,"[0, 0]",0.0,0.0,0.0,0.0,['was01015']
31029600,Long,Itasca,Bigfork,"[-93.397609, 47.661929]",78.07,11.0,40.0,18.0,[]
31057000,Long,Itasca,Grand Rapids,"[-93.646445, 47.225265]",134.49,73.0,85.0,0.0,['was00630']
31060500,Long,Itasca,Suomi,"[-93.614501, 47.413213]",46.12,14.0,47.0,0.0,['was00978']
31078100,Long,Itasca,Spring Lake (Itasca),"[-93.782236, 47.67733]",155.28,24.0,72.0,0.0,['was00967']
31057100,Loon,Itasca,Grand Rapids,"[-93.644553, 47.232768]",230.99,112.0,69.0,0.0,['was00977']
31057900,Loon,Itasca,Zemple,"[-93.66158, 47.347631]",63.9,11.0,40.0,0.0,[]
31017000,Lost,Itasca,Togo,"[-93.280792, 47.881044]",0.0,0.0,0.0,0.0,[]
31028900,Lost,Itasca,Bigfork,"[-93.403509, 47.69017]",88.56,46.0,28.0,0.0,['was00959']
31090000,Lost,Itasca,Squaw Lake,"[-94.178345, 47.568]",0.0,0.0,0.0,0.0,[]
31043200,Lost Moose,Itasca,Alder,"[-93.504336, 47.511774]",111.68,111.68,16.0,10.0,['was02593']
31024700,Lower Balsam,Itasca,Taconite,"[-93.353712, 47.501609]",258.52,99.0,29.0,0.0,[]
31023900,Lower Hanson,Itasca,Taconite,"[-93.447682, 47.407136]",68.39,21.0,75.0,30.0,[]
31023800,Lower Lawrence,Itasca,Taconite,"[-93.382358, 47.414142]",151.67,126.0,34.0,0.0,[]
31011200,Lower Panasa,Itasca,Calumet,"[-93.251809, 47.298312]",248.1,169.0,25.0,0.0,['was02607']
31089300,Lower Pigeon,Itasca,Squaw Lake,"[-94.159748, 47.562123]",0.0,0.0,0.0,0.0,['was00973']
31038500,Lower Prairie,Itasca,Canisteo,"[0, 0]",0.0,0.0,0.0,0.0,[]
31044600,Lower Spring,Itasca,Suomi,"[-93.565849, 47.463182]",17.0,17.0,15.0,0.0,[]
31060300,Lucky,Itasca,Grand Rapids,"[-93.616514, 47.427635]",14.29,7.6,44.0,0.0,[]
31048700,Lum,Itasca,Marcell,"[-93.487229, 47.568067]",0.0,0.0,0.0,0.0,[]
31070500,Lundeen,Itasca,Marcell,"[-93.658688, 47.646813]",84.85,36.0,30.0,0.0,[]
31055200,Maple,Itasca,Hill City,"[-93.590291, 47.038957]",0.0,0.0,0.0,0.0,['was02605']
31077300,Maple,Itasca,Marcell,"[-93.721518, 47.64781]",254.55,76.5,39.0,0.0,['was00960']
31027100,Marble,Itasca,Marcell,"[-93.426121, 47.575624]",0.0,0.0,0.0,0.0,[]
31050700,Marie,Itasca,Bigfork,"[-93.568905, 47.689486]",50.78,40.0,48.0,0.0,[]
31093700,Marie,Itasca,Rosy,"[-94.410926, 47.618023]",0.0,0.0,0.0,0.0,[]
31002900,Mary,Itasca,Bengal,"[-93.077535, 47.21713]",0.0,0.0,0.0,0.0,[]
31047300,Mary,Itasca,Marcell,"[-93.476277, 47.585949]",211.76,95.0,45.0,0.0,[]
31030200,May,Itasca,Bigfork,"[-93.374134, 47.648305]",65.43,65.43,15.0,7.0,[]
31044100,McAlpine,Itasca,Taconite,"[-93.463658, 47.471688]",0.0,0.0,0.0,0.0,[]
31058500,McAvity,Itasca,Cohasset,"[-93.609953, 47.374314]",147.0,101.0,29.0,11.0,['was02949']
31076000,McDonald,Itasca,Suomi,"[-93.73778, 47.47781]",0.0,0.0,0.0,0.0,[]
31007800,McGuire,Itasca,Warba,"[-93.28711, 47.10796]",0.0,0.0,0.0,0.0,[]
31068200,McKewen,Itasca,Marcell,"[-93.61727, 47.554216]",26.49,26.49,31.0,0.0,[]
31037000,McKinney,Itasca,Grand Rapids,"[-93.533116, 47.254353]",105.6,99.0,34.0,9.0,[]
31039600,Middle Hanson,Itasca,Taconite,"[-93.452709, 47.434504]",65.05,36.0,32.0,0.0,[]
31089200,Middle Pigeon,Itasca,Squaw Lake,"[-94.16436, 47.579668]",0.0,0.0,0.0,0.0,['was00974']
31070600,Mike,Itasca,Marcell,"[-93.690858, 47.65312]",0.0,0.0,0.0,0.0,[]
31059600,Miller,Itasca,Suomi,"[-93.636563, 47.43747]",0.0,0.0,0.0,0.0,[]
31016000,Mirror,Itasca,Togo,"[-93.276473, 47.8035]",109.11,48.0,45.0,0.0,['was02595']
31041400,Moon,Itasca,Marcell,"[-93.494458, 47.539184]",26.78,14.0,32.0,0.0,[]
31022400,Moonshine,Itasca,Taconite,"[-93.421837, 47.335954]",17.69,10.0,38.0,0.0,[]
31044400,Moonshine,Itasca,Grand Rapids,"[-93.515925, 47.472447]",26.35,10.0,68.0,0.0,['was00961']
31053500,Moore,Itasca,Grand Rapids,"[-93.574258, 47.437458]",96.86,34.0,60.0,0.0,[]
31012100,Moose,Itasca,Cort,"[-93.292456, 47.408879]",0.0,0.0,0.0,0.0,[]
31024200,Moose,Itasca,Nashwauk,"[-93.339428, 47.528191]",47.6,47.6,11.0,0.0,[]
31072200,Moose,Itasca,Deer River,"[-93.691697, 47.396911]",1273.39,345.0,61.0,0.0,"['was02343', 'was01342']"
31089800,Moose,Itasca,Northome,"[-94.164811, 47.830581]",412.3,93.0,52.0,0.0,['was02599']
69093800,Moran,St. Louis,Stevenson,"[-93.061251, 47.524887]",88.18,54.0,30.0,0.0,[]
31092900,Morph,Itasca,Pennington,"[0, 0]",0.0,0.0,0.0,0.0,['was02600']
31086100,Mosomo,Itasca,Max,"[-94.136889, 47.558297]",48.09,19.0,30.0,0.0,['was00971']
31043100,Moss,Itasca,Alder,"[-93.477916, 47.502704]",32.32,32.32,15.0,0.0,[]
31053100,Mountain Ash,Itasca,Hill City,"[-93.572699, 47.056613]",100.71,100.71,16.0,0.0,[]
31011000,Mud,Itasca,Calumet,"[-93.286515, 47.316419]",0.0,0.0,0.0,0.0,[]
31020600,Mud,Itasca,Gunn,"[-93.410912, 47.226272]",0.0,0.0,0.0,0.0,[]
31035200,Mud,Itasca,Hill City,"[-93.526625, 47.101352]",0.0,0.0,0.0,0.0,[]
31075000,Mud,Itasca,Zemple,"[-93.72448, 47.342768]",92.28,59.0,31.0,0.0,[]
31027900,Unnamed,Itasca,Marcell,"[0, 0]",0.0,0.0,0.0,0.0,[]
31038900,Murphy,Itasca,Taconite,"[-93.473589, 47.44196]",139.19,107.0,20.0,0.0,[]
31063300,Mystery,Itasca,Suomi,"[-93.629515, 47.497699]",0.0,0.0,0.0,0.0,[]
31029000,Napoleon,Itasca,Togo,"[-93.370911, 47.695968]",138.0,42.0,30.0,0.0,['was02598']
31019200,Nashwauk,Itasca,Nashwauk,"[-93.320597, 47.430678]",159.3,44.0,53.0,0.0,['was00976']
31087700,Natures,Itasca,Squaw Lake,"[-94.117461, 47.655656]",2248.64,2263.56,6.0,0.0,['was02117']
31000700,New,Itasca,Goodland,"[-93.163142, 47.188404]",78.31,50.0,22.0,0.0,['was00981']
31047000,Unnamed,Itasca,Marcell,"[0, 0]",14.21,5.9,36.5,0.0,['was02301']
31083700,Noma,Itasca,Wirt,"[-93.963466, 47.752019]",60.48,27.0,47.0,0.0,['was02601']
31065300,North Star,Itasca,Marcell,"[-93.666128, 47.553638]",831.63,314.0,90.0,0.0,['was02597']
31019000,North Twin,Itasca,Marble,"[-93.318205, 47.307078]",238.76,73.0,42.0,0.0,['was00612']
31041700,Nose,Itasca,Grand Rapids,"[-93.520334, 47.531125]",114.43,30.6,47.0,0.0,[]
31003200,O'Brien,Itasca,Nashwauk,"[-93.133869, 47.356482]",538.97,0.0,63.0,0.0,[]
31007000,O'Leary,Itasca,Nashwauk,"[-93.187768, 47.577977]",139.67,139.67,14.0,0.0,['was00488']
31087500,One Loaf,Itasca,Squaw Lake,"[-94.15684, 47.589809]",0.0,0.0,0.0,0.0,[]
31058700,Orange,Itasca,Marcell,"[-93.623539, 47.446997]",104.12,48.0,30.0,0.0,['was01347']
31021900,O'Reilly,Itasca,Taconite,"[-93.429434, 47.362254]",189.31,56.0,79.0,0.0,['was01344']
31030100,Otter,Itasca,Togo,"[-93.358036, 47.658026]",117.29,117.29,17.0,0.0,[]
31060800,Otter,Itasca,Suomi,"[-93.644442, 47.414051]",0.0,0.0,0.0,0.0,[]
31029200,Owen,Itasca,Bigfork,"[-93.384137, 47.679259]",267.74,187.0,34.0,0.0,['was02596']
31010600,Ox Hide,Itasca,Pengilly,"[-93.211304, 47.341231]",122.66,38.0,40.0,0.0,['was01338']
31001600,Pancake,Itasca,Goodland,"[-93.139897, 47.126579]",137.84,28.0,34.0,0.0,['was00987']
31079100,Peterson,Itasca,Talmoon,"[-93.840829, 47.642389]",162.69,94.0,55.0,0.0,['was02604']
31033900,Pickerel,Itasca,Effie,"[-93.358445, 47.82527]",240.65,52.0,70.0,0.0,['was02594']
31089400,Pigeon Dam,Itasca,Max,"[-94.149266, 47.523128]",0.0,0.0,0.0,0.0,['was02602']
31075600,Pike,Itasca,Suomi,"[-93.723424, 47.504123]",32.43,7.0,75.0,0.0,[]
31047800,Pine,Itasca,Marcell,"[-93.559268, 47.591662]",73.54,25.0,44.0,0.0,[]
31043900,Plantation,Itasca,Alder,"[-93.487263, 47.486737]",87.14,41.0,35.0,0.0,[]
31053200,Pokegama,Itasca,Grand Rapids,"[-93.553597, 47.187583]",6721.33,1978.0,112.0,0.0,"['was00418', 'was02120', 'was00419', 'was02121', 'was00421', 'was00422', 'was00432']"
31053201,Pokegama (Main Bay),Itasca,,"[-93.598178, 47.189327]",0.0,0.0,0.0,0.0,"['was00418', 'was02120', 'was00419', 'was02121', 'was00421', 'was00422', 'was00432']"
31019600,Poplar,Itasca,Togo,"[-93.344735, 47.851349]",112.33,24.0,50.0,0.0,[]
31082400,Portage,Itasca,Inger,"[-93.971164, 47.582564]",714.56,36.0,60.0,0.0,[]
31072000,Poverty,Itasca,Suomi,"[-93.70613, 47.421031]",64.92,31.0,40.0,0.0,[]
31038400,Prairie,Itasca,Grand Rapids,"[-93.52548, 47.309238]",1331.12,853.0,31.0,0.0,"['was00420', 'was00435']"
31048900,Pughole,Itasca,Marcell,"[-93.512653, 47.561504]",0.0,0.0,0.0,0.0,[]
31060200,Pughole,Itasca,Grand Rapids,"[-93.589216, 47.415396]",158.17,141.0,23.0,0.0,['was02981']
31092300,Rabbits,Itasca,Bald Eagle Center,"[-94.30737, 47.485592]",0.0,0.0,0.0,0.0,[]
31028400,Raddison,Itasca,Bigfork,"[-93.399412, 47.707697]",203.56,73.0,40.0,0.0,['was00410']
31024600,Rahkos,Itasca,Nashwauk,"[-93.328532, 47.50608]",0.0,0.0,0.0,0.0,[]
31029700,Rainbow,Itasca,Bigfork,"[-93.376098, 47.663231]",0.0,0.0,0.0,0.0,[]
31066400,Ranier,Itasca,Marcell,"[-93.68396, 47.591485]",89.94,44.0,45.0,0.0,[]
31092500,Raven,Itasca,Bald Eagle Center,"[-94.328383, 47.475314]",0.0,0.0,0.0,0.0,[]
31020100,Rice,Itasca,Philbin,"[-93.349363, 47.168674]",134.56,134.56,4.0,0.0,[]
31070700,Rice,Itasca,Marcell,"[-93.666294, 47.640462]",0.0,0.0,0.0,0.0,[]
31071700,Rice,Itasca,Grand Rapids,"[-93.682633, 47.215827]",863.38,229.0,68.0,0.0,['was00423']
31087600,Rice,Itasca,Oslund,"[-94.05131, 47.666739]",790.51,796.82,5.0,2.0,[]
31004100,Rock,Itasca,Stevenson,"[-93.087739, 47.526652]",0.0,0.0,0.0,0.0,[]
31064800,Roland,Itasca,Suomi,"[-93.611786, 47.460179]",0.0,0.0,0.0,0.0,[]
31027700,Ross,Itasca,Marcell,"[-93.399194, 47.564861]",57.09,28.0,35.0,0.0,[]
31093500,Rosy,Itasca,Rosy,"[-94.316758, 47.647735]",0.0,0.0,0.0,0.0,[]
31020900,Round,Itasca,Blackberry,"[-93.358315, 47.213828]",100.61,98.0,16.0,0.0,[]
31026800,Round,Itasca,Bigfork,"[-93.360782, 47.599308]",460.36,239.0,40.0,0.0,['was00620']
31052800,Round,Itasca,Craigville,"[-93.513135, 47.876224]",55.1,16.0,60.0,0.0,[]
31089600,Round,Itasca,Squaw Lake,"[-94.164158, 47.61865]",2860.21,1968.0,24.0,0.0,"['was00411', 'was00412']"
31042200,Ruby,Itasca,Grand Rapids,"[-93.55333, 47.518407]",235.17,90.0,88.0,0.0,[]
31083200,Rush Island,Itasca,Talmoon,"[-93.959582, 47.624562]",296.78,99.0,32.0,19.0,['was00414']
31057300,Salter Pond,Itasca,Bass Brook (subdivision),"[-93.638718, 47.203485]",0.0,0.0,0.0,0.0,[]
31008200,Sand,Itasca,Warba,"[-93.306227, 47.141048]",113.13,75.0,36.0,0.0,[]
31043800,Sand,Itasca,Grand Rapids,"[-93.505184, 47.493436]",194.79,74.2,58.0,0.0,['was00407']
31082600,Sand,Itasca,Squaw Lake,"[-94.008295, 47.610637]",3579.3,1897.0,70.0,0.0,['was00413']
31034800,Sawyer,Itasca,Marcell,"[-93.447577, 47.570995]",136.9,136.9,15.0,8.0,[]
31085100,School House,Itasca,Inger,"[-94.035738, 47.447082]",0.0,0.0,0.0,0.0,[]
31015000,Scooty,Itasca,Nashwauk,"[-93.301997, 47.579616]",166.83,77.0,75.0,0.0,['was00619']
31034500,Scrapper,Itasca,Alder,"[-93.441184, 47.516151]",172.47,122.0,28.0,0.0,[]
31004900,Shafer,Itasca,Stevenson,"[-93.130214, 47.480164]",0.0,0.0,0.0,0.0,[]
31008400,Shallow,Itasca,Warba,"[-93.300669, 47.126424]",538.95,268.0,85.0,0.0,['was00417']
31091000,Shallow Pond,Itasca,Alvwood,"[-94.259709, 47.747981]",224.73,224.65,14.0,0.0,['was03010']
31021800,Shamrock,Itasca,Taconite,"[-93.414695, 47.365355]",50.33,18.0,55.0,0.0,[]
31063000,Shelly,Itasca,Suomi,"[-93.615423, 47.498417]",0.0,0.0,0.0,0.0,[]
31005700,Sherry,Itasca,Side Lake,"[-93.170092, 47.631282]",0.0,0.0,0.0,0.0,['was00153']
31052900,Shine,Itasca,Craigville,"[-93.486723, 47.877905]",73.79,47.0,45.0,0.0,[]
31014100,Shoal,Itasca,Nashwauk,"[-93.249926, 47.473375]",265.68,114.0,77.0,0.0,['was02086']
31053400,Shoal,Itasca,Cohasset,"[-93.570088, 47.301719]",675.85,662.98,7.0,0.0,[]
31090700,Sioux,Itasca,Squaw Lake,"[-94.256651, 47.589179]",71.07,46.0,34.0,0.0,[]
31055400,Siseebakwet,Itasca,Grand Rapids,"[-93.670456, 47.156623]",1209.97,292.0,105.0,0.0,['was00426']
31073600,Skelly,Itasca,Days High Landing,"[-93.748648, 47.154322]",70.13,0.0,35.0,0.0,[]
31093900,Skimerhorn,Itasca,Rosy,"[-94.41369, 47.676772]",0.0,0.0,0.0,0.0,[]
31050200,Slauson,Itasca,Marcell,"[-93.561489, 47.633401]",105.55,46.0,40.0,0.0,[]
31054700,Smith,Itasca,Hill City,"[-93.584968, 47.104982]",43.24,36.0,25.0,0.0,['was02119']
31065000,Smith,Itasca,Marcell,"[-93.62196, 47.547632]",208.54,87.0,32.0,12.0,[]
31025500,Snaptail,Itasca,Taconite,"[-93.376114, 47.469156]",174.55,57.0,70.0,0.0,['was00611']
31010800,Snowball,Itasca,Calumet,"[-93.239312, 47.335251]",145.08,43.2,38.0,0.0,['was00427']
31043400,Snowshoe,Itasca,Alder,"[-93.548413, 47.498795]",0.0,0.0,0.0,0.0,[]
31027600,Someman,Itasca,Nashwauk,"[-93.326323, 47.567035]",31.91,31.91,13.0,0.0,[]
31079500,South Ackerman,Itasca,Spring Lake (Itasca),"[-93.848078, 47.640986]",22.13,0.0,0.0,0.0,[]
31013500,South Fork,Itasca,Nashwauk,"[-93.234473, 47.51076]",63.48,26.0,22.0,0.0,[]
31061700,South Smith,Itasca,Alder,"[-93.610817, 47.53425]",0.0,0.0,0.0,0.0,[]
31000300,South Sturgeon,Itasca,Chisholm,"[-93.063704, 47.637059]",204.44,45.0,43.0,0.0,['was00137']
31019100,South Twin,Itasca,Marble,"[-93.321931, 47.298528]",140.78,63.0,40.0,0.0,[]
31053800,Spider,Itasca,Marcell,"[-93.57732, 47.490963]",1392.46,737.0,36.0,0.0,['was00409']
31035300,Split Hand,Itasca,Grand Rapids,"[-93.48628, 47.059595]",1373.73,510.7,34.0,0.0,['was00433']
31006500,Spring,Itasca,Togo,"[-93.182901, 47.759603]",0.0,0.0,0.0,0.0,[]
31040500,Spring,Itasca,Canisteo,"[-93.548359, 47.379148]",39.41,0.0,60.0,0.0,['was00416']
31078900,Spring,Itasca,Spring Lake (Itasca),"[-93.867175, 47.650291]",131.95,50.0,36.0,0.0,[]
31084900,Spruce,Itasca,Wirt,"[-93.978009, 47.76709]",0.0,0.0,0.0,0.0,[]
31071800,Stevens,Itasca,Zemple,"[-93.703731, 47.330218]",0.0,0.0,0.0,0.0,[]
31005100,Stingy,Itasca,Nashwauk,"[-93.114295, 47.597186]",361.28,207.0,25.0,0.0,['was00598']
31082800,Stone Axe,Itasca,Oslund,"[-93.999483, 47.654523]",0.0,0.0,0.0,0.0,[]
69093900,Sturgeon,St. Louis,,"[0, 0]",0.0,0.0,0.0,0.0,['was00149']
31031200,Sucker,Itasca,Effie,"[-93.396897, 47.800297]",36.88,20.0,61.0,0.0,['was02947']
31092600,Sugar,Itasca,Cass Lake,"[-94.309309, 47.451688]",1509.04,1268.0,22.0,0.0,[]
31086600,Sunken,Itasca,Squaw Lake,"[-94.099849, 47.539669]",45.06,17.0,35.0,0.0,[]
31043700,Sunrise,Itasca,Alder,"[-93.518363, 47.487999]",27.41,0.0,20.0,0.0,[]
31072400,Suomi,Itasca,Suomi,"[-93.709411, 47.484596]",0.0,0.0,0.0,0.0,[]
31064600,Surprise,Itasca,Suomi,"[-93.63879, 47.471103]",11.42,6.0,31.0,0.0,[]
31006700,Swan,Itasca,Pengilly,"[-93.185126, 47.303716]",2455.54,507.2,65.0,0.0,['was00431']
31018800,Tank,Itasca,Togo,"[-93.306193, 47.831097]",0.0,0.0,0.0,0.0,[]
31012200,Third Sucker,Itasca,Cort,"[-93.276902, 47.402054]",0.0,0.0,0.0,0.0,[]
31014500,Thirty,Itasca,Nashwauk,"[-93.307375, 47.474429]",120.68,120.68,14.0,0.0,[]
31014600,Thirty One,Itasca,Nashwauk,"[-93.316268, 47.470199]",0.0,0.0,0.0,0.0,[]
31015800,Thistledew,Itasca,Togo,"[-93.244804, 47.791415]",325.91,73.0,45.0,0.0,['was02088']
31045100,Three Island,Itasca,Marcell,"[-93.515456, 47.545922]",68.14,26.0,28.0,0.0,[]
31054200,Three Island,Itasca,Marcell,"[-93.57814, 47.583419]",250.26,66.0,66.0,0.0,[]
31094600,Tioga Mine Pit,Itasca,Cohasset,"[-93.615661, 47.223341]",49.32,1.0,225.0,0.0,['was03030']
31092400,Tower,Itasca,Pennington,"[-94.409712, 47.47613]",0.0,0.0,0.0,0.0,[]
31012700,Trestle,Itasca,Nashwauk,"[-93.308696, 47.456716]",87.56,0.0,48.0,0.0,[]
31080300,Trestle,Itasca,Talmoon,"[-93.843959, 47.720944]",111.26,32.0,35.0,0.0,['was02118']
31021600,Trout,Itasca,Coleraine,"[-93.404869, 47.260129]",1862.08,438.0,135.0,0.0,"['was00610', 'was00424', 'was00436']"
31041000,Trout,Itasca,Grand Rapids,"[-93.554612, 47.461962]",1743.41,386.0,157.0,0.0,[]
31072500,Turtle,Itasca,Marcell,"[-93.711711, 47.627438]",2125.63,556.0,137.0,0.0,['was00621']
31005400,Twenty Four,Itasca,Side Lake,"[-93.074941, 47.577768]",0.0,0.0,0.0,0.0,[]
31002600,Twin,Itasca,Goodland,"[-93.163828, 47.241387]",146.99,73.3,35.0,0.0,['was00429']
31076900,Twin,Itasca,Talmoon,"[-93.762144, 47.668453]",0.0,0.0,0.0,0.0,[]
31082300,Two Mile,Itasca,Inger,"[-94.007831, 47.528046]",0.0,0.0,0.0,0.0,[]
31009800,Unnamed,Itasca,Pengilly,"[0, 0]",11.39,5.0,29.0,0.0,[]
31050400,Unnamed,Itasca,Bigfork,"[0, 0]",19.4,14.0,31.0,0.0,[]
31051000,Unnamed,Itasca,Bigfork,"[0, 0]",21.09,0.0,60.0,0.0,[]
31055500,South Sugar,Itasca,Grand Rapids,"[-93.68213, 47.145321]",82.72,30.0,36.0,0.0,[]
31087900,Unnamed,Itasca,Dora Lake,"[0, 0]",0.0,0.0,0.0,0.0,[]
31088100,Unnamed,Itasca,Oslund,"[0, 0]",0.0,0.0,0.0,0.0,[]
31034600,Upper Hanson,Itasca,Taconite,"[-93.451333, 47.468119]",131.18,26.0,35.0,0.0,[]
31011100,Upper Panasa,Itasca,Calumet,"[-93.265553, 47.310021]",147.77,147.77,13.0,0.0,['was02122']
31090800,Upper Pigeon,Itasca,Squaw Lake,"[-94.175495, 47.590289]",0.0,0.0,0.0,0.0,[]
31041100,Upper Spring,Itasca,Grand Rapids,"[-93.572629, 47.456162]",18.38,9.0,20.0,0.0,[]
31090600,Virgin,Itasca,Squaw Lake,"[-94.196412, 47.615007]",60.54,41.0,22.0,0.0,[]
31039200,Wabana,Itasca,Grand Rapids,"[-93.524075, 47.425575]",2221.18,785.0,115.0,0.0,"['was00430', 'was02126']"
31091200,Wagner,Itasca,Bergville,"[-94.20401, 47.760705]",72.63,24.0,60.0,0.0,[]
31029800,Walters,Itasca,Bigfork,"[-93.3699, 47.667753]",127.34,102.0,19.0,0.0,[]
31007100,Wamp,Itasca,Bear River,"[-93.191333, 47.701931]",0.0,0.0,0.0,0.0,[]
31085900,Wart,Itasca,Squaw Lake,"[-94.146982, 47.576654]",0.0,0.0,0.0,0.0,[]
31028100,Wasson,Itasca,Taconite,"[-93.345192, 47.626555]",438.35,208.0,67.0,0.0,[]
31091500,Welch,Itasca,Bergville,"[-94.18963, 47.809879]",0.0,0.0,0.0,0.0,[]
31004000,West,Itasca,Stevenson,"[-93.093018, 47.536112]",76.16,54.0,25.0,0.0,[]
31068000,West Smith,Itasca,Alder,"[-93.6362, 47.548111]",34.35,15.0,28.0,0.0,[]
31048600,White Porky,Itasca,Marcell,"[-93.457723, 47.559537]",0.0,0.0,0.0,0.0,[]
31026000,White Swan,Itasca,Bigfork,"[-93.377529, 47.618146]",165.24,119.0,19.0,10.5,[]
31084300,Whitefish,Itasca,Wirt,"[-93.964417, 47.683566]",563.87,261.0,51.0,0.0,['was00246']
31090100,Wilderness,Itasca,Dunbar,"[-94.231503, 47.573959]",21.94,16.0,25.0,0.0,[]
31041200,Willeys,Itasca,Marcell,"[-93.458484, 47.535863]",0.0,0.0,0.0,0.0,[]
31032000,Wilson,Itasca,Togo,"[-93.345067, 47.737587]",91.61,46.0,60.0,0.0,['was00408']
31084800,Wirt,Itasca,Wirt,"[-93.976421, 47.771019]",35.85,25.0,25.0,15.0,[]
31015200,Wolf,Itasca,Nashwauk,"[-93.261425, 47.568168]",197.3,197.3,6.0,0.0,"['was02087', 'was02085']"
31063600,Wolf,Itasca,Suomi,"[-93.61654, 47.469472]",0.0,0.0,0.0,0.0,[]
32001500,Boot,Jackson,Lakefield,"[-95.079298, 43.68348]",0.0,0.0,0.0,0.0,['was01637']
32000800,Chandler,Jackson,Jackson,"[-95.07496, 43.536557]",71.35,71.35,8.0,0.0,[]
32002200,Clear,Jackson,Jackson,"[-95.084202, 43.626779]",434.16,434.16,9.0,0.0,"['was01564', 'was01638']"
32004500,Flahtery,Jackson,Lakefield,"[-95.198933, 43.744802]",457.33,0.0,6.2,0.0,['was03096']
32005700,Heron,Jackson,,"[-95.260274, 43.757488]",0.0,0.0,0.0,0.0,"['was00028', 'was00029', 'was00030']"
32007200,Illinois,Jackson,Round Lake,"[-95.400019, 43.54703]",0.0,0.0,0.0,0.0,[]
32001700,Independence,Jackson,Jackson,"[-95.048166, 43.763682]",98.83,96.5,10.0,0.0,['was01587']
32008400,Iowa,Jackson,Round Lake,"[-95.455475, 43.50612]",0.0,0.0,0.0,0.0,[]
32002400,Little Spirit,Jackson,Jackson,"[-95.126078, 43.508529]",624.28,419.38,8.0,0.0,['was02365']
32002000,Loon,Jackson,Jackson,"[-95.096927, 43.534176]",707.68,706.97,8.0,0.0,"['was02141', 'was00675']"
32001600,Lower's,Jackson,,"[0, 0]",0.0,0.0,0.0,0.0,['was02364']
32003300,Pearl,Jackson,Jackson,"[-95.115147, 43.528327]",117.0,117.0,6.0,0.0,['was00676']
32007100,Plum,Jackson,,"[-95.388511, 43.557608]",0.0,0.0,0.0,0.0,[]
32006900,Round,Jackson,Round Lake,"[-95.435125, 43.558639]",929.85,929.85,9.0,8.0,"['was02168', 'was00031']"
32003100,Rush,Jackson,Sioux Valley,"[-95.132466, 43.537751]",243.06,243.06,3.0,0.0,[]
32005900,Skunk,Jackson,Sioux Valley,"[-95.261329, 43.532585]",0.0,0.0,0.0,0.0,['was00022']
32001900,Summit,Jackson,Windom,"[-95.06417, 43.847172]",0.0,0.0,0.0,0.0,[]
32005300,Teal,Jackson,Wilder,"[-95.207396, 43.786128]",0.0,0.0,0.0,0.0,[]
32005800,Timber,Jackson,Windom,"[-95.214458, 43.818649]",191.32,191.32,8.0,0.0,['was02167']
32006400,Unnamed,Jackson,Sioux Valley,"[0, 0]",0.0,0.0,0.0,0.0,[]
33004000,Ann,Kanabec,Ogilvie,"[-93.401968, 45.914292]",653.49,600.0,17.0,0.0,['was02853']
58013700,Bass,Pine,Finlayson,"[-93.052403, 46.155376]",228.48,147.6,24.0,12.0,['was01623']
33000200,Beauty,Kanabec,Kroschel,"[-93.106922, 46.142068]",0.0,0.0,0.0,0.0,[]
33003300,Devils,Kanabec,Mora,"[-93.333727, 45.815109]",58.65,32.0,19.0,13.5,[]
33000100,Eleven,Kanabec,Kroschel,"[-93.084347, 46.139033]",314.53,314.53,13.0,0.0,['was01948']
33003600,Fish,Kanabec,Mora,"[-93.312332, 45.833881]",506.41,502.78,8.0,0.0,"['was01950', 'was01951']"
33000300,Five,Kanabec,Giese,"[-93.13921, 46.145092]",43.99,23.0,32.0,0.0,['was01947']
33003500,Kent,Kanabec,Mora,"[-93.330503, 45.859164]",0.0,0.0,0.0,0.0,[]
33002800,Knife,Kanabec,Mora,"[-93.301858, 45.974678]",1259.24,1259.24,15.0,9.1,"['was01313', 'was01314']"
33002400,Lake Full of Fish,Kanabec,Mora,"[-93.231322, 46.03581]",64.78,0.0,28.0,0.0,[]
33003200,Lewis,Kanabec,Ogilvie,"[-93.365195, 45.747803]",179.0,148.0,48.0,0.0,['was02452']
33004400,Long,Kanabec,Giese,"[-93.132405, 46.148899]",0.0,0.0,0.0,0.0,[]
33003400,Mora,Kanabec,Mora,"[-93.292279, 45.880657]",75.08,0.0,24.0,0.0,[]
33003000,Pennington,Kanabec,Brunswick,"[-93.27225, 45.780974]",127.94,113.0,25.0,6.0,[]
33002500,Pocket Knife,Kanabec,Warman,"[-93.279407, 45.990508]",0.0,0.0,0.0,0.0,[]
33000900,Pomroy,Kanabec,Quamba,"[-93.179935, 46.015107]",412.2,412.2,11.0,5.5,['was00458']
33001500,Quamba,Kanabec,Quamba,"[-93.173919, 45.897684]",226.38,226.38,11.0,7.0,['was02113']
33002600,Snowshoe,Kanabec,Warman,"[-93.249775, 46.082077]",0.0,0.0,0.0,0.0,[]
33002700,Spring,Kanabec,Mora,"[-93.27638, 45.88807]",0.0,0.0,0.0,0.0,[]
33000500,Thirteen,Kanabec,Kroschel,"[-93.065632, 46.125669]",0.0,0.0,0.0,0.0,[]
